Kasukabe,    春日部市,    Saitama,     236854,     65.98,   3590,   2005-10-01
Fujimino,    ふじみ,野市,  Saitama,     103724     14.67,,   7070   2005-10-01
Fukaya,  深谷市,  Saitama,     146128,     137.58,  1062,   2006-01-01
Honjō,   本庄市,  Saitama,     81805,  89.71,   912,     2006-01-10
Ōtsu,    大津市,  Shiga,   329024,     464.10,  709,     1898-10-01
Hikone,  彦根市,  Shiga,   110945,     196.84,  564,     1937-02-11
Ōmihachiman,     近江八幡市,  Shiga,   69116,  153.09,  451,     1954-03-31
Kusatsu,     草津市,  Shiga,   123512,     67.92,   1818,   1954-10-15
Moriyama,    守山市,  Shiga,   74263,  54.81,   1355,   1970-07-01
Rittō,   栗東市,  Shiga,   62353,  52.75,   1182,   2001-10-01
Kōka,    甲賀市,  Shiga,   94007,  481.69,  195,     2004-10-01
Yasu,    野洲市,  Shiga,   49821,  81.07,   615,     2004-10-01
Konan,   湖南市,  Shiga,   55144,  70.49,   782,     2004-10-01
Takashima,   高島市,  Shiga,   52967,  693.00,  76.4,    2005-01-01
Higashiōmi,  東近江市,    Shiga,   117487,     388.58,  302,     2005-02-11
Maibara,     米原市,  Shiga,   40757,  250.46,  163,     2005-02-14
Nagahama,    長浜市,  Shiga,   83555,  247.01,  338,     2006-02-13
Matsue,  松江市,  Shimane,     195875,     530.27,  369,     1889-04-01
Izumo,   出雲市,  Shimane,     146115,     543.48,  269,     1941-11-03
Masuda,  益田市,  Shimane,     50980,  733.16,  69.5,    1952-08-01
Yasugi,  安来市,  Shimane,     42997,  420.97,  102,     1954-04-01
Gōtsu,   江津市,  Shimane,     26958,  268.51,  100,     1954-04-01
Unnan,   雲南市,  Shimane,     43269,  553.37,  78.2,    2004-11-01
Hamada,  浜田市,  Shimane,     61325,  689.60,  88.9,    2005-10-01
Ōda,     大田市,  Shimane,     39593,  436.11,  90.8,    2005-10-01
Shizuoka,    静岡市,  Shizuoka,    710944,     1388.78,    512,     1889-04-01
Hamamatsu,   浜松市,  Shizuoka,    811431,     1511.17,    537,     1911-07-01
Numazu,  沼津市,  Shizuoka,    206818,     187.11,  1105,   1923-07-01
Atami,   熱海市,  Shizuoka,    40524,  61.56,   658,     1937-04-10
Mishima,     三島市,  Shizuoka,    112320,     62.13,   1808,   1941-04-29
Fujinomiya,  富士宮市,    Shizuoka,    122122,     314.81,  388,     1942-06-01
Itō,     伊東市,  Shizuoka,    72038,  124.13,  580,     1947-08-10
Shimada,     島田市,  Shizuoka,    95762,  195.40,  490,     1948-01-01
Iwata,   磐田市,  Shizuoka,    172583,     164.08,  1052,   1948-04-01
Yaizu,   焼津市,  Shizuoka,    120331,     46.01,   2615,   1951-03-01
Kakegawa,    掛川市,  Shizuoka,    118660,     265.63,  447,     1954-03-31
Fujieda,     藤枝市,  Shizuoka,    129637,     140.74,  921,     1954-03-31
Gotenba,     御殿場市,    Shizuoka,    88078,  194.63,  453,     1955-02-11
Fukuroi,     袋井市,  Shizuoka,    85163,  108.56,  784,     1958-11-03
Fuji,    富士市,  Shizuoka,    237279,     214.10,  1108,   1966-11-01
Shimoda,     下田市,  Shizuoka,    25784,  104.70,  246,     1971-01-01
Susono,  裾野市,  Shizuoka,    53740,  138.39,  388,     1971-01-01
Kosai,   湖西市,  Shizuoka,    44545,  55.08,   809,     1972-01-01
Izu,     伊豆市,  Shizuoka,    35911,  363.97,  98.7,    2004-04-01
Omaezaki,    御前崎市,    Shizuoka,    35015,  65.85,   532,     2004-04-01
Kikugawa,    菊川市,  Shizuoka,    47702,  94.24,   506,     2005-01-17
Izunokuni,   伊豆の,国市,  Shizuoka,    49711  94.71,,   525     2005-04-01
Makinohara,  牧之原市,    Shizuoka,    49726,  111.50,  446,     2005-10-11
Utsunomiya,  宇都宮市,    Tochigi,     507833,     416.84,  1218,   1896-04-01
Ashikaga,    足利市,  Tochigi,     157793,     177.82,  887,     1921-01-01
Tochigi,     栃木市,  Tochigi,     81601,  122.06,  669,     1937-04-01
Kanuma,  鹿沼市,  Tochigi,     103690,     490.62,  211,     1948-10-10
Oyama,   小山市,  Tochigi,     162283,     171.61,  946,     1954-03-31
Mooka,   真岡市,  Tochigi,     66705,  111.76,  597,     1954-10-01
Ōtawara,     大田原市,    Tochigi,     78563,  354.12,  222,     1954-12-01
Yaita,   矢板市,  Tochigi,     35462,  170.66,  208,     1958-11-01
Nasushiobara,    那須塩原市,  Tochigi,     115633,     592.82,  195,     2005-01-01
Sano,    佐野市,  Tochigi,     123034,     356.07,  346,     2005-02-28
Sakura,  さくら,市,    Tochigi,     42403  125.46,,  338     2005-03-28
Nasukarasuyama,  那須烏山市,  Tochigi,     30433,  174.42,  174,     2005-10-01
Shimotsuke,  下野市,  Tochigi,     59459,  74.58,   797,     2006-01-10
Nikkō,   日光市,  Tochigi,     92181,  1449.87,    63.6,    2006-03-20
Tokushima,   徳島市,  Tokushima,   266370,     191.39,  1392,   1889-10-01
Naruto,  鳴門市,  Tokushima,   62453,  135.46,  461,     1947-03-15
Komatsushima,    小松島市,    Tokushima,   41540,  45.24,   918,     1951-06-01
Anan,    阿南市,  Tokushima,   77099,  279.39,  276,     1958-05-01
Yoshinogawa,     吉野川市,    Tokushima,   44905,  144.19,  311,     2004-10-01
Mima,    美馬市,  Tokushima,   33520,  367.38,  91.2,    2005-03-01
Awa,     阿波市,  Tokushima,   40303,  190.97,  211,     2005-04-01
Miyoshi,     三好市,  Tokushima,   32329,  721.48,  44.8,    2006-03-01
Hachiōji,    八王子市,    Tokyo,   567367,     186.31,  3045,   1917-09-01
Tachikawa,   立川市,  Tokyo,   175639,     24.38,   7204,   1940-12-01
Musashino,   武蔵野市,    Tokyo,   138516,     10.73,   12909,  1947-11-03
Mitaka,  三鷹市,  Tokyo,   180797,     16.50,   10957,  1950-11-03
Ōme,     青梅市,  Tokyo,   141708,     103.26,  1372,   1951-04-01
Fuchū,   府中市,  Tokyo,   248445,     29.34,   8468,   1954-04-01
Akishima,    昭島市,  Tokyo,   111763,     17.33,   6449,   1954-05-01
Chōfu,   調布市,  Tokyo,   219053,     21.53,   10174,  1955-04-01
Machida,     町田市,  Tokyo,   413786,     71.63,   5777,   1958-02-01
Koganei,     小金井市,    Tokyo,   115116,     11.33,   10160,  1958-10-01
Kodaira,     小平市,  Tokyo,   185829,     20.46,   9083,   1962-10-01
Hino,    日野市,  Tokyo,   179482,     27.53,   6520,   1963-11-03
Higashimurayama,     東村山市,    Tokyo,   146585,     17.17,   8537,   1964-04-01
Kokubunji,   国分寺市,    Tokyo,   118801,     11.48,   10349,  1964-11-03
Kunitachi,   国立市,  Tokyo,   73362,  8.15,    9001,   1967-01-01
Fussa,   福生市,  Tokyo,   60413,  10.24,   5900,   1970-07-01
Komae,   狛江市,  Tokyo,   78237,  6.39,    12244,  1970-10-01
Higashiyamato,   東大和市,    Tokyo,   81445,  13.54,   6015,   1970-10-01
Kiyose,  清瀬市,  Tokyo,   73518,  10.19,   7215,   1970-10-01
Higashikurume,   東久留米市,  Tokyo,   115405,     12.92,   8932,   1970-10-01
Musashimurayama,     武蔵村山市,  Tokyo,   68333,  15.37,   4446,   1970-11-03
Tama,    多摩市,  Tokyo,   149404,     21.08,   7087,   1971-11-01
Inagi,   稲城市,  Tokyo,   80772,  17.97,   4495,   1971-11-01
Hamura,  羽村市,  Tokyo,   56984,  9.91,    5750,   1991-11-01
Akiruno,     あきる,野市,  Tokyo,   80268  73.34,,   1094   1995-09-01
Nishitōkyō,  西東京市,    Tokyo,   193350,     15.85,   12199,  2001-01-21
Special, wards of, Tokyo,  ,東京特別区部    Tokyo,   8637098,   621.81  1
Adachi,  足立区,  Tokyo,   629392,     53.20,   11830,  1947-03-13
Arakawa,     荒川区,  Tokyo,   194777,     10.20,   18262,  1947-03-13
